id,name,type,area,description,tags,mood,lat,lng,estimated_cost,rating,popularity,url
osm_b5182be0a30bf5c5,Kitchen Garden,cafe,Juhu,sandwich spot in Juhu,cafe; sandwich,chill; fun; romantic,19.1055629,72.8263957,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1055629%2C72.8263957%20(Kitchen%20Garden)
osm_5d4d5c96d89e824f,Poetry,cafe,Juhu,cafe in Juhu,cafe,chill; fun; romantic,19.1057759,72.826406,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1057759%2C72.826406%20(Poetry)
osm_f73cfb50cb86b195,PVR Juhu,activity,Juhu,cinema in Juhu,activity; cinema,fun; adventure,19.1148228,72.8275031,700,4,50,https://www.google.com/maps/search/?api=1&query=19.1148228%2C72.8275031%20(PVR%20Juhu)
osm_aa6d664c9cdfc339,Navrang Talkies,activity,Andheri East,cinema in Andheri East,activity; cinema,fun; adventure,19.1235899,72.8426582,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1235899%2C72.8426582%20(Navrang%20Talkies)
osm_1baae855c61c7cb0,Hotel Shree Ganesh,restaurant,Andheri East,indian spot in Andheri East,restaurant; indian,fun; romantic,19.1036532,72.8528496,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1036532%2C72.8528496%20(Hotel%20Shree%20Ganesh)
osm_fba6744d7d3b81d8,Satkar,restaurant,Andheri East,bar in Andheri East,activity; bar,fun; adventure,19.1036483,72.8523908,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1036483%2C72.8523908%20(Satkar)
osm_6fd68f38486c5f3a,Daffodils,restaurant,Andheri East,restaurant in Andheri East,restaurant; only,fun; romantic,19.1036637,72.8523076,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1036637%2C72.8523076%20(Daffodils)
osm_989f5490faa6b090,Cafe Coffee Day,cafe,Andheri East,coffee_shop spot in Andheri East,cafe; coffee_shop,chill; fun; romantic,19.1036662,72.8521762,320,4,58,https://www.google.com/maps/search/?api=1&query=19.1036662%2C72.8521762%20(Cafe%20Coffee%20Day)
osm_5fba061a3ed23419,Aaswad,restaurant,Andheri East,fast food in Andheri East,restaurant; fast_food; only,fun; romantic,19.1038512,72.8518061,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1038512%2C72.8518061%20(Aaswad)
osm_1848a3b4ab9da90f,Panshikar,restaurant,Andheri East,fast food in Andheri East,restaurant; fast_food; only,fun; romantic,19.1038511,72.8518624,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1038511%2C72.8518624%20(Panshikar)
osm_7988dee969503c36,Gajali,restaurant,Andheri East,restaurant in Andheri East,restaurant,fun; romantic,19.1038461,72.8515807,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1038461%2C72.8515807%20(Gajali)
osm_b08762a99554461a,Loop Gallery,outdoor,Andheri East,viewpoint in Andheri East,outdoor; viewpoint,chill; romantic,19.1037194,72.8510068,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1037194%2C72.8510068%20(Loop%20Gallery)
osm_92684120174a3612,Shivleela,restaurant,Andheri East,bar in Andheri East,activity; bar,fun; adventure,19.1033741,72.8493926,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1033741%2C72.8493926%20(Shivleela)
osm_7db9187c1fcfaaaf,Same Place,restaurant,Andheri East,restaurant in Andheri East,restaurant; only,fun; romantic,19.1030604,72.8477452,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1030604%2C72.8477452%20(Same%20Place)
osm_33ef302646397323,Wagh Bakari Tea,cafe,Andheri East,cafe in Andheri East,cafe; only,chill; fun; romantic,19.1029971,72.8465194,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1029971%2C72.8465194%20(Wagh%20Bakari%20Tea)
osm_cddb404905dc3a26,Mahesh Lunch Home,restaurant,Juhu,seafood spot in Juhu,restaurant; seafood,fun; romantic,19.1036656,72.826663,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1036656%2C72.826663%20(Mahesh%20Lunch%20Home)
osm_314c62fb888ea1b6,Regency,restaurant,Andheri East,restaurant in Andheri East,restaurant,fun; romantic,19.1135596,72.8527427,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1135596%2C72.8527427%20(Regency)
osm_97cf1ad29b74d048,McDonald's,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1003169,72.8407161,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1003169%2C72.8407161%20(McDonald's)
osm_1aac42b3c35295d1,Sanjay Gandhi National Park,outdoor,Borivali,nature reserve in Borivali,outdoor; nature_reserve,chill; romantic,19.2420035,72.919611,120,4,80,https://www.google.com/maps/search/?api=1&query=19.2420035%2C72.919611%20(Sanjay%20Gandhi%20National%20Park)
osm_73121eb7a67b82a2,H2 Canteen,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1362149,72.9123022,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1362149%2C72.9123022%20(H2%20Canteen)
osm_f472ccba2bf1e42c,Mahatapasvi Acharya Shri Mahashramanji City Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.11081,72.8847119,120,4,40,https://www.google.com/maps/search/?api=1&query=19.11081%2C72.8847119%20(Mahatapasvi%20Acharya%20Shri%20Mahashramanji%20City%20Park)
osm_f34de4f91763ff9b,Central Library Cafeteria,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1341519,72.9150975,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1341519%2C72.9150975%20(Central%20Library%20Cafeteria)
osm_f234f9baf1ac5615,Street Food Stalls,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.100073,72.9179977,650,4,40,https://www.google.com/maps/search/?api=1&query=19.100073%2C72.9179977%20(Street%20Food%20Stalls)
osm_bc8eb902a92bc333,Nahar Nature Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1098399,72.8995361,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1098399%2C72.8995361%20(Nahar%20Nature%20Park)
osm_71d6c3187099f17e,H3 -Garden,outdoor,Powai,garden in Powai,outdoor; garden,chill; romantic,19.1364449,72.9117101,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1364449%2C72.9117101%20(H3%20-Garden)
osm_200961537d46bbb2,MCGM Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1222554,72.8942978,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1222554%2C72.8942978%20(MCGM%20Park)
osm_8cb56e6546beb2b6,Sharma Garden,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1244611,72.9186299,120,4,58,https://www.google.com/maps/search/?api=1&query=19.1244611%2C72.9186299%20(Sharma%20Garden)
osm_e1bfb8cd8dcd6d6b,Cinema Ground,outdoor,Powai,park in Powai,outdoor; park,chill; romantic; fun,19.1247642,72.9176499,120,4,48,https://www.google.com/maps/search/?api=1&query=19.1247642%2C72.9176499%20(Cinema%20Ground)
osm_7882884d5d478b80,Shri Harishchandra Sharma Playground,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1230317,72.9172522,120,4,48,https://www.google.com/maps/search/?api=1&query=19.1230317%2C72.9172522%20(Shri%20Harishchandra%20Sharma%20Playground)
osm_8935a65fed5f9f51,Vedic Park,activity,Powai,attraction in Powai,activity; attraction,fun; adventure; chill,19.1328938,72.89823,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1328938%2C72.89823%20(Vedic%20Park)
osm_0ac532ab988d89cf,Verona Garden,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1139696,72.9092293,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1139696%2C72.9092293%20(Verona%20Garden)
osm_b42be06d85f2e9a5,H1: Garden,outdoor,Powai,garden in Powai,outdoor; garden,chill; romantic,19.1370291,72.9141637,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1370291%2C72.9141637%20(H1%3A%20Garden)
osm_36b5da9bfd97afe6,Gymkhana,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1346104,72.9124443,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1346104%2C72.9124443%20(Gymkhana)
osm_65cc400a73e51887,Swing Garden,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1057253,72.9214448,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1057253%2C72.9214448%20(Swing%20Garden)
osm_cd39e9e7976be8a4,Forest Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1133024,72.9074704,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1133024%2C72.9074704%20(Forest%20Park)
osm_460e01aa4ef807c4,Glen Society Garden,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1150063,72.9104804,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1150063%2C72.9104804%20(Glen%20Society%20Garden)
osm_2391beb287345c2d,Dog Park,activity,Powai,dog park in Powai,activity; dog_park,fun; adventure; chill,19.1149731,72.9088775,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1149731%2C72.9088775%20(Dog%20Park)
osm_2ab0ace8e0dad1c9,Hiranandani Garden,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1191917,72.9071959,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1191917%2C72.9071959%20(Hiranandani%20Garden)
osm_1c5029bb7b9da326,Junjar Ground,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.100546,72.8928957,120,4,40,https://www.google.com/maps/search/?api=1&query=19.100546%2C72.8928957%20(Junjar%20Ground)
osm_3341c17c8f3f61c4,Dr. Babasaheb Ambedkar Udyan,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1288937,72.8968728,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1288937%2C72.8968728%20(Dr.%20Babasaheb%20Ambedkar%20Udyan)
osm_f5bc9151b629273c,Prabodhankar Thakre Manoranjan Udyan,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1086649,72.9166893,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1086649%2C72.9166893%20(Prabodhankar%20Thakre%20Manoranjan%20Udyan)
osm_4d3937418791bdd7,Heritage Gardens,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1144373,72.9110994,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1144373%2C72.9110994%20(Heritage%20Gardens)
osm_19f4e257d2f3ed1b,N Ward Park,outdoor,Ghatkopar,park in Ghatkopar,outdoor; park,chill; romantic,19.0974525,72.9189296,120,4,40,https://www.google.com/maps/search/?api=1&query=19.0974525%2C72.9189296%20(N%20Ward%20Park)
osm_fdf35a1105d0c304,The Finch Mumbai,restaurant,Powai,pub in Powai,activity; pub,fun; adventure,19.1148563,72.8886785,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1148563%2C72.8886785%20(The%20Finch%20Mumbai)
osm_99f67fb55b1b70d8,S.M. Shetty canteen,cafe,Powai,"Idli_Chilli,_Vada_Pav,_rolls spot in Powai",cafe; idli_chilli_vada_pav_rolls,chill; fun; romantic,19.1155372,72.9056894,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1155372%2C72.9056894%20(S.M.%20Shetty%20canteen)
osm_e9d7c891fd331975,Meenatai Thakre Udyan,outdoor,Ghatkopar,park in Ghatkopar,outdoor; park,chill; romantic,19.0982042,72.9177983,120,4,40,https://www.google.com/maps/search/?api=1&query=19.0982042%2C72.9177983%20(Meenatai%20Thakre%20Udyan)
osm_1160e3963edcd04c,CETTM,restaurant,Powai,public building in Powai,activity; public_building,fun; adventure,19.1189323,72.9152806,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1189323%2C72.9152806%20(CETTM)
osm_4b159a4cae23320a,MTNL Exchange,restaurant,Powai,public building in Powai,activity; public_building,fun; adventure,19.1185941,72.9152141,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1185941%2C72.9152141%20(MTNL%20Exchange)
osm_99ab67953ea1f8f8,Bharatvan,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1231323,72.8857278,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1231323%2C72.8857278%20(Bharatvan)
osm_057d9759c1db1486,origami japanese and korean restaurant,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1106954,72.9080477,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1106954%2C72.9080477%20(origami%20japanese%20and%20korean%20restaurant)
osm_69446fcccff91947,KidZania,activity,Ghatkopar,theme park in Ghatkopar,activity; theme_park,fun; adventure; chill,19.0995051,72.9168447,700,4,40,https://www.google.com/maps/search/?api=1&query=19.0995051%2C72.9168447%20(KidZania)
osm_cf296b7d56446d46,Crimson,restaurant,Powai,"pizza, coffee_shop, burger, italian, indian, breakfast, pasta spot in Powai",restaurant; pizza; coffee_shop; burger,fun; romantic,19.1327286,72.8997866,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1327286%2C72.8997866%20(Crimson)
osm_44af1a3cb04fbd89,Nox,restaurant,Powai,bar in Powai,activity; bar,fun; adventure,19.1350117,72.9019555,700,4,58,https://www.google.com/maps/search/?api=1&query=19.1350117%2C72.9019555%20(Nox)
osm_2af559a7facb0681,Nawab Saheb,restaurant,Powai,indian spot in Powai,restaurant; indian,fun; romantic,19.1344839,72.9014528,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1344839%2C72.9014528%20(Nawab%20Saheb)
osm_fdbcc762bad408c9,Mayouchi,restaurant,Powai,"asian, japanese spot in Powai",restaurant; asian; japanese; yes,fun; romantic,19.1344133,72.9015742,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1344133%2C72.9015742%20(Mayouchi)
osm_23e8743388aab238,Lake View Cafe,restaurant,Powai,"indian, noodle, breakfast, pasta, mediterranean, dessert, brunch spot in Powai",restaurant; indian; noodle; breakfast; yes,fun; romantic; chill,19.1344729,72.9016991,650,4,72,https://www.google.com/maps/search/?api=1&query=19.1344729%2C72.9016991%20(Lake%20View%20Cafe)
osm_e2819e5153c03450,Laxmi Next,restaurant,Powai,restaurant in Powai,restaurant; only,fun; romantic,19.1245179,72.9158267,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1245179%2C72.9158267%20(Laxmi%20Next)
osm_b414bf69adbc68a1,Eve's Cafe,cafe,Powai,cafe in Powai,cafe,chill; fun; romantic,19.1234697,72.9124892,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1234697%2C72.9124892%20(Eve's%20Cafe)
osm_eaf16a1e3eb82d8f,Eve Cafe,cafe,Powai,cafe in Powai,cafe,chill; fun; romantic,19.1235827,72.9130941,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1235827%2C72.9130941%20(Eve%20Cafe)
osm_8471c18d8e73a584,Meluha The Fern,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.11783,72.9109596,650,5,72,https://www.google.com/maps/search/?api=1&query=19.11783%2C72.9109596%20(Meluha%20The%20Fern)
osm_5719d94fce344f6c,Taftoon,restaurant,Powai,indian spot in Powai,restaurant; indian,fun; romantic,19.1206633,72.9093772,650,4,64,https://www.google.com/maps/search/?api=1&query=19.1206633%2C72.9093772%20(Taftoon)
osm_4a018117fb5fde8c,Lord of the Drinks,restaurant,Powai,bar in Powai,activity; bar,fun; adventure,19.1206879,72.909423,700,4,48,https://www.google.com/maps/search/?api=1&query=19.1206879%2C72.909423%20(Lord%20of%20the%20Drinks)
osm_3dd77ad9e67caa9b,"Apratim, Near Boomerang Building Gate No. 1",restaurant,Powai,indian spot in Powai,restaurant; indian; yes,fun; romantic,19.1141563,72.8923659,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1141563%2C72.8923659%20(Apratim%2C%20Near%20Boomerang%20Building%20Gate%20No.%201)
osm_3e170c99aeb1fd55,Hiranandani Gardens,outdoor,Powai,garden in Powai,outdoor; garden,chill; romantic,19.1194394,72.9065475,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1194394%2C72.9065475%20(Hiranandani%20Gardens)
osm_9bb10d5bb4b687ad,Calisthenics Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1225738,72.9115582,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1225738%2C72.9115582%20(Calisthenics%20Park)
osm_49237d38e5b8dca5,Nirvana Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.122422,72.9118156,120,4,40,https://www.google.com/maps/search/?api=1&query=19.122422%2C72.9118156%20(Nirvana%20Park)
osm_3ad44286466a5d37,Elder's Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1136539,72.8965205,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1136539%2C72.8965205%20(Elder's%20Park)
osm_183eff413a101a99,Chandivali Mhada MCGM Garden,outdoor,Powai,garden in Powai,outdoor; garden,chill; romantic,19.1128797,72.8961012,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1128797%2C72.8961012%20(Chandivali%20Mhada%20MCGM%20Garden)
osm_1ad1d5876f052988,Powai Vihar Park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1171079,72.9029746,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1171079%2C72.9029746%20(Powai%20Vihar%20Park)
osm_6b6ae6327e5b6533,Powai Lake Garden,outdoor,Powai,garden in Powai,outdoor; garden,chill; romantic,19.1198038,72.9033493,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1198038%2C72.9033493%20(Powai%20Lake%20Garden)
osm_5323b2843cbeda95,Powai Vatika,activity,Powai,attraction in Powai,activity; attraction,fun; adventure,19.1229152,72.9069326,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1229152%2C72.9069326%20(Powai%20Vatika)
osm_3e381bfb7a6d10d1,olympia gardern,outdoor,Powai,garden in Powai,outdoor; garden,chill; romantic,19.1191483,72.9132017,120,4,58,https://www.google.com/maps/search/?api=1&query=19.1191483%2C72.9132017%20(olympia%20gardern)
osm_6ea2b0cdf5a5d422,Starbucks,cafe,Powai,coffee_shop spot in Powai,cafe; coffee_shop; yes,chill; fun; romantic,19.1185484,72.911426,320,4,82,https://www.google.com/maps/search/?api=1&query=19.1185484%2C72.911426%20(Starbucks)
osm_9fa547fdf595f400,sharma park,outdoor,Powai,park in Powai,outdoor; park,chill; romantic,19.1245536,72.9185448,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1245536%2C72.9185448%20(sharma%20park)
osm_b224f6ba2da03543,santosh bar,restaurant,Powai,bar in Powai,activity; bar,fun; adventure,19.119448,72.9117389,700,4,40,https://www.google.com/maps/search/?api=1&query=19.119448%2C72.9117389%20(santosh%20bar)
osm_30a4009b402cdcc2,Fatima milk centre,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1019261,72.8915396,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1019261%2C72.8915396%20(Fatima%20milk%20centre)
osm_de1c72ab50cd81c5,H3 Lounge,restaurant,Powai,sports centre in Powai,activity; sports_centre,fun; adventure,19.1362154,72.9113411,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1362154%2C72.9113411%20(H3%20Lounge)
osm_d261b64d4329f06d,monica momos,cafe,Powai,chicken spot in Powai,cafe; chicken; yes,chill; fun; romantic,19.1168543,72.8826702,320,4,58,https://www.google.com/maps/search/?api=1&query=19.1168543%2C72.8826702%20(monica%20momos)
osm_98c92f28887524d3,Anthem Lounge,restaurant,Powai,bar in Powai,activity; bar,fun; adventure,19.1240233,72.896749,700,4,48,https://www.google.com/maps/search/?api=1&query=19.1240233%2C72.896749%20(Anthem%20Lounge)
osm_63c838a6a2e451a3,Asian Wok,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1194007,72.9114985,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1194007%2C72.9114985%20(Asian%20Wok)
osm_7278753b450cdbeb,Hanglas - The Taste of Kolkata,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1193782,72.9114613,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193782%2C72.9114613%20(Hanglas%20-%20The%20Taste%20of%20Kolkata)
osm_14e76a42d9142d1f,China Chilli,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1193544,72.9114127,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193544%2C72.9114127%20(China%20Chilli)
osm_bcd58c3f7f44ea81,Dum Matka,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1193249,72.9113651,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193249%2C72.9113651%20(Dum%20Matka)
osm_e828af194d3a4f5f,Paratha World Powai;kfc,activity,Powai,burger spot in Powai,activity; fast_food; cafe; burger,fun; adventure; romantic,19.118578,72.9112514,700,4,58,https://www.google.com/maps/search/?api=1&query=19.118578%2C72.9112514%20(Paratha%20World%20Powai%3Bkfc)
osm_09216d6ed437dc51,China House,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1193569,72.911298,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193569%2C72.911298%20(China%20House)
osm_7538aac9afe79778,Juicy Stuff,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1193864,72.9113547,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193864%2C72.9113547%20(Juicy%20Stuff)
osm_daa39430ac962550,Faasos,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1194187,72.9114147,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1194187%2C72.9114147%20(Faasos)
osm_d5d96618cdb846ba,Charpai - The Flavour,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1194409,72.9114646,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1194409%2C72.9114646%20(Charpai%20-%20The%20Flavour)
osm_2ae15232de78b4b4,Kareem's,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1192077,72.9114459,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1192077%2C72.9114459%20(Kareem's)
osm_057fdb00148600af,Little Punjab Restaurant,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1192914,72.9115669,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1192914%2C72.9115669%20(Little%20Punjab%20Restaurant)
osm_0e70a41f796e0aab,Smokin' Joe's,restaurant,Powai,pizza spot in Powai,restaurant; fast_food; pizza,fun; romantic,19.1191422,72.9114777,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1191422%2C72.9114777%20(Smokin'%20Joe's)
osm_d70af39d482da850,Rolls Mania,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1195029,72.911828,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1195029%2C72.911828%20(Rolls%20Mania)
osm_0bd54dd4e5ceb4d7,The Beer Cafe,restaurant,Powai,bar in Powai,activity; bar,fun; adventure; romantic,19.1193834,72.9119533,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1193834%2C72.9119533%20(The%20Beer%20Cafe)
osm_28bef1139bfc61b3,Hoppipola,restaurant,Powai,bar in Powai,activity; bar,fun; adventure,19.1190899,72.9112222,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1190899%2C72.9112222%20(Hoppipola)
osm_fa5b9ea6d729be7e,Crafters - The Tap House,restaurant,Powai,pub in Powai,activity; pub,fun; adventure,19.1185802,72.9113588,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1185802%2C72.9113588%20(Crafters%20-%20The%20Tap%20House)
osm_37d33ae1a03a42a2,Parabola Restaurant,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1185114,72.9116437,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1185114%2C72.9116437%20(Parabola%20Restaurant)
osm_53d45a7c168c6523,Harry's Bar and Cafe,restaurant,Powai,bar in Powai,activity; bar,fun; adventure; romantic,19.1169366,72.9097379,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1169366%2C72.9097379%20(Harry's%20Bar%20and%20Cafe)
osm_dc5212e5ed7ba7d5,Suzette Cafe,cafe,Powai,cafe in Powai,cafe,chill; fun; romantic,19.1170593,72.9095683,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1170593%2C72.9095683%20(Suzette%20Cafe)
osm_dd611ad3cf20a3ca,Sigree Global Grill,restaurant,Powai,"italian, asian, grill, bistro, chinese, regional, fries spot in Powai",restaurant; italian; asian; grill,fun; romantic,19.1164632,72.9094298,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1164632%2C72.9094298%20(Sigree%20Global%20Grill)
osm_2e939d0c5e10bc6e,Poetry - By Love and Cheescake,cafe,Powai,cafe in Powai,cafe,chill; fun; romantic,19.1157038,72.9090406,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1157038%2C72.9090406%20(Poetry%20-%20By%20Love%20and%20Cheescake)
osm_96cdde02139ffbcd,Chaayos,cafe,Powai,tea spot in Powai,cafe; tea,chill; fun; romantic,19.1155043,72.9087633,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1155043%2C72.9087633%20(Chaayos)
osm_411f461bbfe34b50,Theobroma,cafe,Powai,cafe in Powai,cafe; pastry,chill; fun; romantic,19.1156584,72.9089578,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1156584%2C72.9089578%20(Theobroma)
osm_8883160f12db60ac,Aromas,restaurant,Powai,"coffee_shop, sandwich, fish_and_chips, burger, pasta, mediterranean, lebanese, chinese, cake, brunch, italian spot in Powai",restaurant; coffee_shop; sandwich; fish_and_chips; yes,fun; romantic,19.116857,72.9098143,650,4,48,https://www.google.com/maps/search/?api=1&query=19.116857%2C72.9098143%20(Aromas)
osm_bc23c42ea75e6d2e,A one juice,cafe,Powai,cafe in Powai,cafe,chill; fun; romantic,19.1273764,72.9192072,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1273764%2C72.9192072%20(A%20one%20juice)
osm_86b4124227058d2e,Maddu Mess,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1272826,72.9191817,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1272826%2C72.9191817%20(Maddu%20Mess)
osm_f8797f0d2939bab2,Kebab and Biryani Station,restaurant,Powai,kebab spot in Powai,restaurant; fast_food; kebab,fun; romantic,19.1272199,72.9192179,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1272199%2C72.9192179%20(Kebab%20and%20Biryani%20Station)
osm_2621849a6b1bee63,mom's kitchen,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1266976,72.9187556,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1266976%2C72.9187556%20(mom's%20kitchen)
osm_a120751aa9d9b032,Utsav Restaurant,restaurant,Powai,restaurant in Powai,restaurant,fun; romantic,19.1183331,72.9063902,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1183331%2C72.9063902%20(Utsav%20Restaurant)
osm_4ca78a5fb8c372e3,China Valley,restaurant,Powai,chinese spot in Powai,restaurant; chinese,fun; romantic,19.118035,72.9065575,650,4,40,https://www.google.com/maps/search/?api=1&query=19.118035%2C72.9065575%20(China%20Valley)
osm_466b32f236dd8178,Om Sai food stall,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1278471,72.9193138,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1278471%2C72.9193138%20(Om%20Sai%20food%20stall)
osm_02e85c594f1b56bf,Om Mook Ambika Prasanna,restaurant,Powai,fast food in Powai,restaurant; fast_food,fun; romantic,19.1277017,72.9192075,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1277017%2C72.9192075%20(Om%20Mook%20Ambika%20Prasanna)
